id	strain	Age	Stimulus	Individuals	Celltype	CellName
do11521	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_14
do11523	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_84
do11525	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_82
do11526	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_18
do11527	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_17
do11528	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_16
do11529	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_81
do11531	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_79
do11533	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_20
do11535	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_78
do11536	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_77
do11539	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_23
do11540	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_22
do11541	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_75
do11542	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_74
do11544	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_25
do11545	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_26
do11546	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_27
do11548	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_71
do11549	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_72
do11550	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_28
do11551	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_29
do11552	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_30
do11554	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_68
do11555	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_69
do11557	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_32
do11558	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_33
do11561	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_66
do11563	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_35
do11565	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_61
do11567	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_63
do11568	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_37
do11570	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_39
do11572	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_59
do11574	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_40
do11576	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_42
do11577	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_55
do11578	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_56
do11581	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_44
do11584	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_53
do11585	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_54
do11588	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_48
do11589	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_49
do11591	Mus musculus domesticus	Old	Unstimulated	B6 old 5	FACS-purified Effector Memory	SS83_naive_51
do11592	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_3
do11596	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_95
do11599	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_5
do11602	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_92
do11604	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_9
do11605	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_8
do11607	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_90
do11609	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_88
do11614	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_86
do11616	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_15
do11618	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_13
do11622	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_18
do11624	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_16
do11638	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_74
do11639	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_73
do11641	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_26
do11648	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_30
do11653	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_32
do11666	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_39
do11667	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_58
do11674	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_56
do11675	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_57
do11677	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_44
do11681	Mus musculus domesticus	Old	Activated	B6 old 5	FACS-purified Effector Memory	SS83_active_54
do11698	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_92
do11709	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_87
do11710	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_86
do11714	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_13
do11723	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_79
do11724	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_21
do11725	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_20
do11726	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_19
do11728	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_77
do11730	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_24
do11735	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_73
do11738	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_27
do11739	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_70
do11740	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_71
do11741	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_72
do11746	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_68
do11747	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_69
do11748	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_31
do11749	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_32
do11750	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_33
do11751	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_64
do11754	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_34
do11755	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_35
do11757	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_61
do11758	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_62
do11761	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_38
do11770	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_56
do11772	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_43
do11773	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_44
do11774	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_45
do11775	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_52
do11776	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_53
do11780	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_48
do11781	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_49
do11782	Mus musculus domesticus	Old	Unstimulated	B6 old 6	FACS-purified Effector Memory	SS85_naive_50
do11806	Mus musculus domesticus	Old	Activated	B6 old 6	FACS-purified Effector Memory	SS85_active_86
do11870	Mus musculus domesticus	Old	Activated	B6 old 6	FACS-purified Effector Memory	SS85_active_45
do11881	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_2
do11882	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_1
do11884	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_95
do11887	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_5
do11890	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_92
do11892	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_9
do11895	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_90
do11896	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_89
do11897	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_88
do11899	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_11
do11900	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_10
do11904	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_15
do11905	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_14
do11907	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_84
do11908	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_83
do11911	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_17
do11912	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_16
do11914	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_80
do11918	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_19
do11919	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_78
do11920	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_77
do11921	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_76
do11922	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_24
do11923	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_23
do11927	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_73
do11929	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_26
do11934	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_28
do11937	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_67
do11939	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_69
do11940	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_31
do11942	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_33
do11946	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_34
do11947	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_35
do11951	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_63
do11952	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_37
do11954	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_39
do11955	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_58
do11958	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_40
do11961	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_55
do11962	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_56
do11965	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_44
do11967	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_52
do11969	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_54
do11970	Mus musculus domesticus	Young	Unstimulated	B6 young 7	FACS-purified Effector Memory	SS87_naive_46
do11994	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_12
do11995	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_11
do12002	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_13
do12006	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_18
do12020	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_22
do12028	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_71
do12033	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_67
do12037	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_32
do12047	Mus musculus domesticus	Young	Activated	B6 young 7	FACS-purified Effector Memory	SS87_active_63
do12076	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_95
do12077	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_94
do12078	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_6
do12079	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_5
do12081	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_93
do12082	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_92
do12087	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_90
do12089	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_88
do12091	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_11
do12093	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_87
do12097	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_14
do12100	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_83
do12107	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_79
do12109	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_20
do12111	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_78
do12114	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_24
do12115	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_23
do12116	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_22
do12117	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_75
do12118	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_74
do12119	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_73
do12120	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_25
do12127	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_29
do12132	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_31
do12134	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_33
do12135	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_64
do12137	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_66
do12142	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_62
do12145	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_38
do12146	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_39
do12148	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_59
do12150	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_40
do12151	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_41
do12156	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_43
do12161	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_54
do12162	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_46
do12167	Mus musculus domesticus	Old	Unstimulated	B6 old 7	FACS-purified Effector Memory	SS88_naive_51
do12170	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_1
do12171	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_96
do12172	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_95
do12173	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_94
do12174	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_6
do12175	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_5
do12178	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_92
do12181	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_8
do12183	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_90
do12185	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_88
do12189	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_87
do12190	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_86
do12191	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_85
do12193	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_14
do12197	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_82
do12198	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_18
do12202	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_80
do12206	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_19
do12207	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_78
do12214	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_74
do12215	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_73
do12217	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_26
do12221	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_72
do12231	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_64
do12241	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_38
do12247	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_41
do12248	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_42
do12254	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_45
do12257	Mus musculus domesticus	Old	Activated	B6 old 7	FACS-purified Effector Memory	SS88_active_54
do6599	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_3
do6600	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_2
do6602	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_96
do6604	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_94
do6605	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_6
do6611	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_9
do6612	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_8
do6614	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_90
do6615	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_89
do6617	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_12
do6620	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_87
do6621	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_86
do6622	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_85
do6623	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_15
do6624	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_14
do6625	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_13
do6626	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_84
do6627	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_83
do6628	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_82
do6630	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_17
do6631	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_16
do6632	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_81
do6633	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_80
do6635	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_21
do6636	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_20
do6637	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_19
do6639	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_77
do6640	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_76
do6641	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_24
do6643	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_22
do6644	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_75
do6645	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_74
do6646	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_73
do6649	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_27
do6650	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_70
do6651	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_71
do6652	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_72
do6658	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_69
do6659	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_31
do6660	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_32
do6662	Mus musculus domesticus	Old	Unstimulated	B6 old 8	MACS-purified Naive	SS57_naive_64
